"Year","Month","Episode","ST","State","Region","Event","BeginDateTime","InjuriesDirect","InjuriesIndirect","DeathsDirect","DeathsIndirect","Lat","Long","Decade","TotalFatalities","TotalInjuries","TotalCasualties","COMUsed"
1952,6,NA,"MN","MINNESOTA","MidwestWestNC","Tornado",1952-06-24 18:30:00,6,0,0,0,44.33,-93.85,"1950s",0,6,6,FALSE
1952,6,NA,"MN","MINNESOTA","MidwestWestNC","Tornado",1952-06-24 20:00:00,9,0,0,0,45.12,-93.08,"1950s",0,9,9,FALSE
1952,7,NA,"MN","MINNESOTA","MidwestWestNC","Tornado",1952-07-27 18:25:00,4,0,0,0,43.72,-93.48,"1950s",0,4,4,FALSE
1952,3,NA,"MO","MISSOURI","MidwestWestNC","Tornado",1952-03-18 17:25:00,1,0,0,0,37.75,-90.5,"1950s",0,1,1,FALSE
1952,3,NA,"MO","MISSOURI","MidwestWestNC","Tornado",1952-03-21 20:00:00,100,0,17,0,36.05,-89.82,"1950s",17,100,117,FALSE
1952,5,NA,"MO","MISSOURI","MidwestWestNC","Tornado",1952-05-22 19:00:00,1,0,0,0,38.9,-94.27,"1950s",0,1,1,FALSE
1952,8,NA,"MO","MISSOURI","MidwestWestNC","Tornado",1952-08-21 00:20:00,13,0,1,0,38.68,-93.27,"1950s",1,13,14,FALSE
1952,11,NA,"MO","MISSOURI","MidwestWestNC","Tornado",1952-11-16 16:00:00,2,0,0,0,40.45,-95.07,"1950s",0,2,2,FALSE
1952,4,NA,"MD","MARYLAND","SouthSouthAtlantic","Tornado",1952-04-05 14:00:00,1,0,0,0,39.63,-77.42,"1950s",0,1,1,FALSE
1952,3,NA,"KY","KENTUCKY","SouthEastSC","Tornado",1952-03-22 00:05:00,18,0,0,0,37.53,-85.72,"1950s",0,18,18,FALSE
1952,12,NA,"KY","KENTUCKY","SouthEastSC","Tornado",1952-12-09 15:00:00,3,0,0,0,37.68,-87.3,"1950s",0,3,3,FALSE
1952,2,NA,"AL","ALABAMA","SouthEastSC","Tornado",1952-02-13 20:00:00,14,0,1,0,33.57,-87.67,"1950s",1,14,15,FALSE
1952,2,NA,"AL","ALABAMA","SouthEastSC","Tornado",1952-02-13 20:30:00,3,0,0,0,34.02,-86.75,"1950s",0,3,3,FALSE
1952,2,NA,"AL","ALABAMA","SouthEastSC","Tornado",1952-02-13 20:30:00,3,0,0,0,34.03,-86.73,"1950s",0,3,3,FALSE
1952,2,NA,"AL","ALABAMA","SouthEastSC","Tornado",1952-02-13 21:30:00,26,0,1,0,33.6,-86.93,"1950s",1,26,27,FALSE
1952,2,NA,"AL","ALABAMA","SouthEastSC","Tornado",1952-02-29 17:00:00,12,0,0,0,34.5,-85.7,"1950s",0,12,12,FALSE
1952,3,NA,"AL","ALABAMA","SouthEastSC","Tornado",1952-03-03 13:10:00,6,0,0,0,33.33,-87.9,"1950s",0,6,6,FALSE
1952,3,NA,"AL","ALABAMA","SouthEastSC","Tornado",1952-03-22 15:00:00,50,0,4,0,34.6,-87,"1950s",4,50,54,FALSE
1952,4,NA,"AL","ALABAMA","SouthEastSC","Tornado",1952-04-04 06:20:00,2,0,0,0,30.7,-88.28,"1950s",0,2,2,FALSE
1952,1,NA,"FL","FLORIDA","SouthSouthAtlantic","Tornado",1952-01-28 05:30:00,3,0,0,0,30.47,-85.25,"1950s",0,3,3,FALSE
1952,2,NA,"FL","FLORIDA","SouthSouthAtlantic","Tornado",1952-02-20 09:10:00,4,0,0,0,30.17,-85.7,"1950s",0,4,4,FALSE
1952,2,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1952-02-13 16:30:00,5,0,0,0,35.95,-90.15,"1950s",0,5,5,FALSE
1952,3,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1952-03-21 14:40:00,9,0,7,0,34.02,-94.02,"1950s",7,9,16,FALSE
1952,3,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1952-03-21 16:50:00,325,0,50,0,35.22,-91.7,"1950s",50,325,375,FALSE
1952,3,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1952-03-21 17:00:00,6,0,0,0,34.95,-92.42,"1950s",0,6,6,FALSE
1952,3,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1952-03-21 17:00:00,9,0,9,0,34.53,-91.8,"1950s",9,9,18,FALSE
1952,3,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1952-03-21 17:00:00,6,0,2,0,34.9,-91.85,"1950s",2,6,8,FALSE
1952,3,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1952-03-21 17:20:00,5,0,1,0,34.72,-91.57,"1950s",1,5,6,FALSE
1952,3,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1952-03-21 17:20:00,15,0,5,0,34.8,-91.8,"1950s",5,15,20,FALSE
1952,3,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1952-03-21 17:30:00,180,0,29,0,35,-91.25,"1950s",29,180,209,FALSE
1952,3,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1952-03-21 17:40:00,6,0,0,0,35.47,-91.2,"1950s",0,6,6,FALSE
1952,3,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1952-03-21 18:00:00,5,0,4,0,35.42,-91,"1950s",4,5,9,FALSE
1952,3,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1952-03-21 18:45:00,39,0,2,0,35.6,-90.72,"1950s",2,39,41,FALSE
1952,3,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1952-03-21 18:45:00,5,0,1,0,35.53,-90.42,"1950s",1,5,6,FALSE
1952,3,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1952-03-21 19:00:00,57,0,1,0,35.67,-90.52,"1950s",1,57,58,FALSE
1952,3,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1952-03-21 19:00:00,57,0,1,0,35.67,-90.52,"1950s",1,57,58,FALSE
1952,5,NA,"NC","NORTH CAROLINA","SouthSouthAtlantic","Tornado",1952-05-10 11:00:00,6,0,0,0,36.1,-77.25,"1950s",0,6,6,FALSE
1952,5,NA,"NC","NORTH CAROLINA","SouthSouthAtlantic","Tornado",1952-05-20 11:00:00,2,0,0,0,35.47,-76.38,"1950s",0,2,2,FALSE
1952,5,NA,"SC","SOUTH CAROLINA","SouthSouthAtlantic","Tornado",1952-05-10 14:15:00,4,0,2,0,34.8,-82.13,"1950s",2,4,6,FALSE
1952,5,NA,"CO","COLORADO","WestMountain","Tornado",1952-05-08 14:30:00,1,0,0,0,39.48,-102.6,"1950s",0,1,1,FALSE
1952,5,NA,"CO","COLORADO","WestMountain","Tornado",1952-05-15 15:15:00,5,0,0,0,40.33,-104.57,"1950s",0,5,5,FALSE
1952,6,NA,"IA","IOWA","MidwestWestNC","Tornado",1952-06-02 18:30:00,1,0,0,0,41.9,-95.4,"1950s",0,1,1,FALSE
1952,6,NA,"IA","IOWA","MidwestWestNC","Tornado",1952-06-23 18:30:00,4,0,0,0,42.75,-95.85,"1950s",0,4,4,FALSE
1952,4,NA,"OH","OHIO","MidwestEastNC","Tornado",1952-04-13 13:10:00,4,0,0,0,40.53,-81.5,"1950s",0,4,4,FALSE
1952,11,NA,"NC","NORTH CAROLINA","SouthSouthAtlantic","Tornado",1952-11-19 22:37:00,1,0,0,0,36.43,-78.72,"1950s",0,1,1,FALSE
1952,11,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1952-11-17 16:40:00,2,0,0,0,34.7,-94.28,"1950s",0,2,2,FALSE
1952,4,NA,"VA","VIRGINIA","SouthSouthAtlantic","Tornado",1952-04-05 09:15:00,2,0,0,0,38.22,-78.83,"1950s",0,2,2,FALSE
1952,5,NA,"KS","KANSAS","MidwestWestNC","Tornado",1952-05-22 17:10:00,2,0,0,0,38.98,-95.22,"1950s",0,2,2,FALSE
1952,3,NA,"IL","ILLINOIS","MidwestEastNC","Tornado",1952-03-18 18:07:00,1,0,0,0,39.18,-90.37,"1950s",0,1,1,FALSE
1952,3,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-03-21 22:00:00,50,0,7,0,35,-89.58,"1950s",7,50,57,FALSE
1952,3,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-03-21 22:45:00,2,0,2,0,35.8,-88.78,"1950s",2,2,4,FALSE
1952,3,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-03-21 22:50:00,3,0,0,0,35.85,-88.67,"1950s",0,3,3,FALSE
1952,3,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-03-21 23:00:00,8,0,1,0,35.93,-88.5,"1950s",1,8,9,FALSE
1952,3,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-03-21 23:17:00,19,0,0,0,36.02,-88.27,"1950s",0,19,19,FALSE
1952,3,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-03-21 23:30:00,14,0,4,0,35.27,-88.98,"1950s",4,14,18,FALSE
1952,3,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-03-22 00:01:00,100,0,23,0,35.35,-88.82,"1950s",23,100,123,FALSE
1952,3,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-03-22 00:20:00,10,0,3,0,35.87,-87.58,"1950s",3,10,13,FALSE
1952,3,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-03-22 01:00:00,43,0,11,0,35.5,-88.52,"1950s",11,43,54,FALSE
1952,3,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-03-22 11:15:00,1,0,0,0,36.25,-85.93,"1950s",0,1,1,FALSE
1952,6,NA,"WI","WISCONSIN","MidwestEastNC","Tornado",1952-06-23 21:30:00,6,0,2,0,45.42,-92.63,"1950s",2,6,8,FALSE
1952,5,NA,"KS","KANSAS","MidwestWestNC","Tornado",1952-05-22 17:45:00,1,0,0,0,39.03,-94.92,"1950s",0,1,1,FALSE
1952,1,NA,"GA","GEORGIA","SouthSouthAtlantic","Tornado",1952-01-22 07:05:00,8,0,0,0,31.28,-84,"1950s",0,8,8,FALSE
1952,2,NA,"LA","LOUISIANA","SouthWestSC","Tornado",1952-02-19 09:00:00,5,0,0,0,32.35,-94,"1950s",0,5,5,FALSE
1952,4,NA,"LA","LOUISIANA","SouthWestSC","Tornado",1952-04-04 02:00:00,10,0,0,0,30.17,-92.87,"1950s",0,10,10,FALSE
1952,4,NA,"LA","LOUISIANA","SouthWestSC","Tornado",1952-04-04 03:30:00,33,0,4,0,30.37,-92.13,"1950s",4,33,37,FALSE
1952,4,NA,"LA","LOUISIANA","SouthWestSC","Tornado",1952-04-04 03:30:00,3,0,0,0,29.87,-91.62,"1950s",0,3,3,FALSE
1952,2,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-02-13 22:00:00,2,0,0,0,35.22,-86.6,"1950s",0,2,2,FALSE
1952,2,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-02-13 22:30:00,9,0,0,0,35.2,-86.3,"1950s",0,9,9,FALSE
1952,2,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-02-13 22:40:00,35,0,3,0,35.2,-86.28,"1950s",3,35,38,FALSE
1952,2,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-02-13 23:00:00,2,0,0,0,35.25,-85.83,"1950s",0,2,2,FALSE
1952,4,NA,"FL","FLORIDA","SouthSouthAtlantic","Tornado",1952-04-04 09:20:00,1,0,0,0,30.17,-85.7,"1950s",0,1,1,FALSE
1952,5,NA,"FL","FLORIDA","SouthSouthAtlantic","Tornado",1952-05-23 13:30:00,1,0,0,0,28.55,-82.38,"1950s",0,1,1,FALSE
1952,2,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-02-29 16:00:00,166,0,3,0,35.42,-86.7,"1950s",3,166,169,FALSE
1952,2,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-02-29 16:30:00,150,0,2,0,35.15,-86.58,"1950s",2,150,152,FALSE
1952,3,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-03-21 18:00:00,10,0,2,0,36.02,-89.2,"1950s",2,10,12,FALSE
1952,3,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-03-21 20:30:00,30,0,10,0,35.95,-89.43,"1950s",10,30,40,FALSE
1952,3,NA,"TN","TENNESSEE","SouthEastSC","Tornado",1952-03-21 20:30:00,5,0,4,0,36.1,-89.27,"1950s",4,5,9,FALSE
1952,1,NA,"GA","GEORGIA","SouthSouthAtlantic","Tornado",1952-01-28 06:00:00,1,0,0,0,31.58,-84.17,"1950s",0,1,1,FALSE
1952,1,NA,"GA","GEORGIA","SouthSouthAtlantic","Tornado",1952-01-28 07:10:00,2,0,0,0,31.47,-83.5,"1950s",0,2,2,FALSE
1952,1,NA,"GA","GEORGIA","SouthSouthAtlantic","Tornado",1952-01-28 07:30:00,1,0,0,0,32.58,-82.33,"1950s",0,1,1,FALSE
1952,2,NA,"GA","GEORGIA","SouthSouthAtlantic","Tornado",1952-02-29 19:30:00,3,0,0,0,34.37,-83.58,"1950s",0,3,3,FALSE
1952,2,NA,"GA","GEORGIA","SouthSouthAtlantic","Tornado",1952-02-29 20:15:00,5,0,0,0,34.12,-83.67,"1950s",0,5,5,FALSE
1952,3,NA,"GA","GEORGIA","SouthSouthAtlantic","Tornado",1952-03-03 20:11:00,4,0,0,0,32.8,-83.68,"1950s",0,4,4,FALSE
1952,5,NA,"GA","GEORGIA","SouthSouthAtlantic","Tornado",1952-05-11 06:20:00,10,0,0,0,31.37,-83.25,"1950s",0,10,10,FALSE
1953,3,NA,"MS","MISSISSIPPI","SouthEastSC","Tornado",1953-03-14 14:30:00,0,0,1,0,34.67,-88.43,"1950s",1,0,1,FALSE
1953,3,NA,"MS","MISSISSIPPI","SouthEastSC","Tornado",1953-03-22 15:00:00,1,0,0,0,31.88,-89.95,"1950s",0,1,1,FALSE
1953,5,NA,"MS","MISSISSIPPI","SouthEastSC","Tornado",1953-05-04 10:30:00,1,0,0,0,31.83,-89.43,"1950s",0,1,1,FALSE
1953,5,NA,"MS","MISSISSIPPI","SouthEastSC","Tornado",1953-05-14 13:30:00,1,0,0,0,33.6,-88.62,"1950s",0,1,1,FALSE
1953,12,NA,"MS","MISSISSIPPI","SouthEastSC","Tornado",1953-12-03 05:30:00,20,0,0,0,32.73,-91.07,"1950s",0,20,20,FALSE
1953,12,NA,"MS","MISSISSIPPI","SouthEastSC","Tornado",1953-12-05 17:45:00,270,0,38,0,32.33,-90.9,"1950s",38,270,308,FALSE
1953,12,NA,"MS","MISSISSIPPI","SouthEastSC","Tornado",1953-12-05 20:15:00,11,0,0,0,34.2,-90.73,"1950s",0,11,11,FALSE
1953,11,NA,"PA","PENNSYLVANIA","MidAtlantic","Tornado",1953-11-22 18:30:00,2,0,0,0,41.92,-79.63,"1950s",0,2,2,FALSE
1953,4,NA,"OK","OKLAHOMA","SouthWestSC","Tornado",1953-04-23 15:31:00,4,0,1,0,35.37,-96.08,"1950s",1,4,5,FALSE
1953,4,NA,"OK","OKLAHOMA","SouthWestSC","Tornado",1953-04-23 20:00:00,1,0,0,0,33.9,-94.83,"1950s",0,1,1,FALSE
1953,4,NA,"OK","OKLAHOMA","SouthWestSC","Tornado",1953-04-23 20:30:00,14,0,1,0,34.03,-94.57,"1950s",1,14,15,FALSE
1953,6,NA,"OH","OHIO","MidwestEastNC","Tornado",1953-06-08 18:00:00,1,0,5,0,41.22,-83.9,"1950s",5,1,6,FALSE
1953,6,NA,"OH","OHIO","MidwestEastNC","Tornado",1953-06-08 18:10:00,8,0,3,0,41.25,-83.83,"1950s",3,8,11,FALSE
1953,6,NA,"OH","OHIO","MidwestEastNC","Tornado",1953-06-08 19:08:00,23,0,2,0,41.42,-82.83,"1950s",2,23,25,FALSE
1953,6,NA,"OH","OHIO","MidwestEastNC","Tornado",1953-06-08 19:30:00,47,0,1,0,41.47,-82.33,"1950s",1,47,48,FALSE
1953,6,NA,"OH","OHIO","MidwestEastNC","Tornado",1953-06-08 20:00:00,300,0,6,0,41.37,-81.97,"1950s",6,300,306,FALSE
1953,5,NA,"SD","SOUTH DAKOTA","MidwestWestNC","Tornado",1953-05-29 15:45:00,2,0,0,0,45.82,-100.82,"1950s",0,2,2,FALSE
1953,5,NA,"NE","NEBRASKA","MidwestWestNC","Tornado",1953-05-09 21:45:00,80,0,5,0,40.25,-97.57,"1950s",5,80,85,FALSE
1953,5,NA,"NE","NEBRASKA","MidwestWestNC","Tornado",1953-05-09 22:45:00,2,0,0,0,40.77,-97.15,"1950s",0,2,2,FALSE
1953,5,NA,"ND","NORTH DAKOTA","MidwestWestNC","Tornado",1953-05-29 17:00:00,20,0,2,0,46.45,-100.67,"1950s",2,20,22,FALSE
1953,3,NA,"OK","OKLAHOMA","SouthWestSC","Tornado",1953-03-13 17:15:00,1,0,0,0,34.77,-97.95,"1950s",0,1,1,FALSE
1953,3,NA,"OK","OKLAHOMA","SouthWestSC","Tornado",1953-03-13 18:19:00,8,0,1,0,34.88,-97.7,"1950s",1,8,9,FALSE
1953,3,NA,"OK","OKLAHOMA","SouthWestSC","Tornado",1953-03-13 18:45:00,2,0,0,0,35.07,-97.48,"1950s",0,2,2,FALSE
1953,3,NA,"OK","OKLAHOMA","SouthWestSC","Tornado",1953-03-13 19:30:00,11,0,2,0,33.92,-97.27,"1950s",2,11,13,FALSE
1953,1,NA,"MS","MISSISSIPPI","SouthEastSC","Tornado",1953-01-22 23:00:00,1,0,0,0,31.92,-90.62,"1950s",0,1,1,FALSE
1953,2,NA,"MS","MISSISSIPPI","SouthEastSC","Tornado",1953-02-20 11:00:00,2,0,0,0,33.03,-91.02,"1950s",0,2,2,FALSE
1953,2,NA,"MS","MISSISSIPPI","SouthEastSC","Tornado",1953-02-20 12:00:00,1,0,0,0,34.25,-89.05,"1950s",0,1,1,FALSE
1953,6,NA,"ME","MAINE","NewEngland","Tornado",1953-06-06 14:15:00,1,0,0,0,45.05,-69.3,"1950s",0,1,1,FALSE
1953,7,NA,"ME","MAINE","NewEngland","Tornado",1953-07-07 11:45:00,1,0,0,0,43.82,-70.12,"1950s",0,1,1,FALSE
1953,5,NA,"MN","MINNESOTA","MidwestWestNC","Tornado",1953-05-10 18:20:00,5,0,0,0,44,-92.08,"1950s",0,5,5,FALSE
1953,7,NA,"MN","MINNESOTA","MidwestWestNC","Tornado",1953-07-25 18:15:00,1,0,0,0,44.17,-93.88,"1950s",0,1,1,FALSE
1953,3,NA,"NC","NORTH CAROLINA","SouthSouthAtlantic","Tornado",1953-03-15 20:25:00,1,0,0,0,35.75,-78.08,"1950s",0,1,1,FALSE
1953,6,NA,"NE","NEBRASKA","MidwestWestNC","Tornado",1953-06-07 17:00:00,2,0,0,0,42.13,-97.6,"1950s",0,2,2,FALSE
1953,6,NA,"NE","NEBRASKA","MidwestWestNC","Tornado",1953-06-07 17:30:00,4,0,0,0,42.25,-97.42,"1950s",0,4,4,FALSE
1953,6,NA,"NE","NEBRASKA","MidwestWestNC","Tornado",1953-06-07 17:40:00,1,0,0,0,42.45,-96.87,"1950s",0,1,1,FALSE
1953,6,NA,"NE","NEBRASKA","MidwestWestNC","Tornado",1953-06-07 18:45:00,1,0,0,0,41.55,-96.25,"1950s",0,1,1,FALSE
1953,6,NA,"NE","NEBRASKA","MidwestWestNC","Tornado",1953-06-07 19:00:00,5,0,0,0,41.6,-96.55,"1950s",0,5,5,FALSE
1953,3,NA,"MO","MISSOURI","MidwestWestNC","Tornado",1953-03-14 17:00:00,1,0,0,0,39.22,-90.75,"1950s",0,1,1,FALSE
1953,6,NA,"NH","NEW HAMPSHIRE","NewEngland","Tornado",1953-06-09 15:20:00,5,0,0,0,42.97,-70.97,"1950s",0,5,5,FALSE
1953,6,NA,"NE","NEBRASKA","MidwestWestNC","Tornado",1953-06-19 20:00:00,1,0,0,0,42.22,-97.02,"1950s",0,1,1,FALSE
1953,7,NA,"NE","NEBRASKA","MidwestWestNC","Tornado",1953-07-07 22:45:00,1,0,0,0,41.42,-102.48,"1950s",0,1,1,FALSE
1953,6,NA,"NE","NEBRASKA","MidwestWestNC","Tornado",1953-06-07 15:00:00,2,0,0,0,41.2,-97.28,"1950s",0,2,2,FALSE
1953,6,NA,"NE","NEBRASKA","MidwestWestNC","Tornado",1953-06-07 15:15:00,0,0,11,0,41.35,-99.1,"1950s",11,0,11,FALSE
1953,6,NA,"NE","NEBRASKA","MidwestWestNC","Tornado",1953-06-07 16:00:00,1,0,0,0,41.47,-98.63,"1950s",0,1,1,FALSE
1953,6,NA,"NE","NEBRASKA","MidwestWestNC","Tornado",1953-06-07 16:00:00,2,0,0,0,41.35,-97.07,"1950s",0,2,2,FALSE
1953,6,NA,"NE","NEBRASKA","MidwestWestNC","Tornado",1953-06-07 16:15:00,1,0,0,0,41.7,-98.02,"1950s",0,1,1,FALSE
1953,5,NA,"MI","MICHIGAN","MidwestEastNC","Tornado",1953-05-21 15:21:00,68,0,2,0,42.92,-82.6,"1950s",2,68,70,FALSE
1953,6,NA,"MI","MICHIGAN","MidwestEastNC","Tornado",1953-06-08 17:15:00,18,0,4,0,41.78,-83.57,"1950s",4,18,22,FALSE
1953,6,NA,"MI","MICHIGAN","MidwestEastNC","Tornado",1953-06-08 18:30:00,5,0,1,0,42.2,-84,"1950s",1,5,6,FALSE
1953,6,NA,"MI","MICHIGAN","MidwestEastNC","Tornado",1953-06-08 18:30:00,7,0,0,0,42.58,-83.7,"1950s",0,7,7,FALSE
1953,6,NA,"MI","MICHIGAN","MidwestEastNC","Tornado",1953-06-08 18:35:00,4,0,0,0,42.6,-83.68,"1950s",0,4,4,FALSE
1953,6,NA,"MI","MICHIGAN","MidwestEastNC","Tornado",1953-06-08 18:40:00,13,0,4,0,44.33,-83.63,"1950s",4,13,17,FALSE
1953,6,NA,"MI","MICHIGAN","MidwestEastNC","Tornado",1953-06-08 19:30:00,785,0,116,0,43.1,-83.85,"1950s",116,785,901,FALSE
1953,1,NA,"AL","ALABAMA","SouthEastSC","Tornado",1953-01-20 16:30:00,1,0,0,0,34.1,-86.5,"1950s",0,1,1,FALSE
1953,1,NA,"AL","ALABAMA","SouthEastSC","Tornado",1953-01-23 05:00:00,1,0,0,0,31.53,-88,"1950s",0,1,1,FALSE
1953,2,NA,"AL","ALABAMA","SouthEastSC","Tornado",1953-02-20 16:10:00,8,0,1,0,34.7,-87.7,"1950s",1,8,9,FALSE
1953,2,NA,"AL","ALABAMA","SouthEastSC","Tornado",1953-02-20 16:30:00,2,0,0,0,33.95,-87.8,"1950s",0,2,2,FALSE
1953,2,NA,"AL","ALABAMA","SouthEastSC","Tornado",1953-02-20 16:45:00,1,0,0,0,33.93,-87.37,"1950s",0,1,1,FALSE
1953,2,NA,"AL","ALABAMA","SouthEastSC","Tornado",1953-02-20 19:00:00,6,0,0,0,34.38,-87.07,"1950s",0,6,6,FALSE
1953,3,NA,"AL","ALABAMA","SouthEastSC","Tornado",1953-03-18 14:22:00,2,0,0,0,30.7,-88.12,"1950s",0,2,2,FALSE
1953,4,NA,"AL","ALABAMA","SouthEastSC","Tornado",1953-04-06 15:45:00,12,0,0,0,33.32,-87,"1950s",0,12,12,FALSE
1953,5,NA,"AL","ALABAMA","SouthEastSC","Tornado",1953-05-01 17:15:00,2,0,0,0,33.03,-86.75,"1950s",0,2,2,FALSE
1953,5,NA,"AL","ALABAMA","SouthEastSC","Tornado",1953-05-01 19:30:00,12,0,7,0,33.22,-85.93,"1950s",7,12,19,FALSE
1953,5,NA,"AL","ALABAMA","SouthEastSC","Tornado",1953-05-01 20:00:00,3,0,2,0,32.25,-88.38,"1950s",2,3,5,FALSE
1953,5,NA,"AL","ALABAMA","SouthEastSC","Tornado",1953-05-04 18:30:00,2,0,0,0,33.92,-87.82,"1950s",0,2,2,FALSE
1953,12,NA,"AL","ALABAMA","SouthEastSC","Tornado",1953-12-06 08:00:00,1,0,0,0,31.37,-85.27,"1950s",0,1,1,FALSE
1953,6,NA,"MI","MICHIGAN","MidwestEastNC","Tornado",1953-06-08 21:50:00,23,0,0,0,43.15,-82.98,"1950s",0,23,23,FALSE
1953,6,NA,"MA","MASSACHUSETTS","NewEngland","Tornado",1953-06-09 14:25:00,1228,0,90,0,42.47,-72.17,"1950s",90,1228,1318,FALSE
1953,6,NA,"MA","MASSACHUSETTS","NewEngland","Tornado",1953-06-09 15:30:00,1,0,0,0,42.17,-71.77,"1950s",0,1,1,FALSE
1953,6,NA,"MA","MASSACHUSETTS","NewEngland","Tornado",1953-06-09 16:30:00,1,0,0,0,42.05,-71.23,"1950s",0,1,1,FALSE
1953,3,NA,"MN","MINNESOTA","MidwestWestNC","Tornado",1953-03-21 16:43:00,3,0,1,0,45.58,-94.08,"1950s",1,3,4,FALSE
1953,5,NA,"MN","MINNESOTA","MidwestWestNC","Tornado",1953-05-10 17:00:00,3,0,6,0,43.75,-93.2,"1950s",6,3,9,FALSE
1953,5,NA,"MN","MINNESOTA","MidwestWestNC","Tornado",1953-05-10 17:45:00,6,0,1,0,43.5,-92.38,"1950s",1,6,7,FALSE
1953,5,NA,"MN","MINNESOTA","MidwestWestNC","Tornado",1953-05-10 18:10:00,6,0,1,0,43.85,-92.17,"1950s",1,6,7,FALSE
1953,1,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1953-01-07 20:15:00,2,0,0,0,33.83,-92.17,"1950s",0,2,2,FALSE
1953,3,NA,"AR","ARKANSAS","SouthWestSC","Tornado",1953-03-14 01:35:00,7,0,0,0,35.32,-93.25,"1950s",0,7,7,FALSE
1953,6,NA,"OK","OKLAHOMA","SouthWestSC","Tornado",1953-06-19 17:20:00,1,0,0,0,34.4,-97.97,"1950s",0,1,1,FALSE
1953,5,NA,"IA","IOWA","MidwestWestNC","Tornado",1953-05-10 17:30:00,2,0,0,0,43.45,-92.4,"1950s",0,2,2,FALSE
1953,5,NA,"IA","IOWA","MidwestWestNC","Tornado",1953-05-20 21:00:00,0,0,1,0,42.15,-93.7,"1950s",1,0,1,FALSE
1953,3,NA,"TX","TEXAS","SouthWestSC","Tornado",1953-03-12 16:30:00,2,0,0,0,32.17,-94.33,"1950s",0,2,2,FALSE
1953,3,NA,"TX","TEXAS","SouthWestSC","Tornado",1953-03-13 14:00:00,20,0,12,0,33.28,-99.95,"1950s",12,20,32,FALSE
1953,3,NA,"TX","TEXAS","SouthWestSC","Tornado",1953-03-13 14:15:00,5,0,5,0,33.4,-99.82,"1950s",5,5,10,FALSE
1953,4,NA,"TX","TEXAS","SouthWestSC","Tornado",1953-04-28 18:15:00,3,0,0,0,30,-97.17,"1950s",0,3,3,FALSE
1953,4,NA,"TX","TEXAS","SouthWestSC","Tornado",1953-04-28 20:45:00,5,0,1,0,29.55,-98.53,"1950s",1,5,6,FALSE
1953,4,NA,"TX","TEXAS","SouthWestSC","Tornado",1953-04-28 21:00:00,15,0,2,0,29.57,-98.7,"1950s",2,15,17,FALSE
1953,5,NA,"TX","TEXAS","SouthWestSC","Tornado",1953-05-11 14:15:00,159,0,13,0,31.53,-100.58,"1950s",13,159,172,FALSE
1953,5,NA,"TX","TEXAS","SouthWestSC","Tornado",1953-05-11 16:10:00,597,0,114,0,31.55,-97.15,"1950s",114,597,711,FALSE
1953,5,NA,"TX","TEXAS","SouthWestSC","Tornado",1953-05-16 14:30:00,8,0,1,0,31.23,-95.57,"1950s",1,8,9,FALSE
1953,12,NA,"OK","OKLAHOMA","SouthWestSC","Tornado",1953-12-02 19:30:00,2,0,0,0,34.37,-97.07,"1950s",0,2,2,FALSE
1953,12,NA,"OK","OKLAHOMA","SouthWestSC","Tornado",1953-12-02 21:30:00,1,0,0,0,35.33,-96.92,"1950s",0,1,1,FALSE
1953,6,NA,"TX","TEXAS","SouthWestSC","Tornado",1953-06-19 17:30:00,1,0,0,0,34,-98.5,"1950s",0,1,1,FALSE
